edgeID,n1,n2,triL,triR,len,mx,my,nLx,nLy
143,46,272,190,364,0.0323703531104557,-0.486144582530046,-0.417456753152161,0.516883089455685,0.856055998071824
144,47,48,420,-1,0.0303030303030304,-0.5,-0.454545454545454,-1.0,-0.0
145,47,272,84,190,0.0308556591510827,-0.486144582530046,-0.432608268303676,-0.439833163637031,0.898079499913588
146,47,273,84,420,0.027991778418313,-0.488113768066457,-0.44678328342281,-0.527965313131841,-0.8492659348694
147,48,273,420,421,0.0283925208542804,-0.488113768066457,-0.461934798574325,0.54677576270753,-0.837279084484736
148,48,336,280,421,0.0227923381540047,-0.489677565892657,-0.474526050741142,0.423745998461641,0.90578106007343
149,49,50,247,-1,0.0312437472945286,0.0465722152529673,0.193873633664251,-0.233574694568231,-0.972338861743866
150,49,183,1,274,0.0314232707183132,0.02435337518492,0.21157410745934,0.894343530010512,0.447380878366896
151,49,184,247,274,0.0310818274786267,0.0420306024378957,0.208842272659144,-0.72838475388449,0.685168337205268
152,50,51,462,-1,0.0314773248777724,0.0763024949150444,0.184201584614179,-0.382699273697323,-0.923872970657515
153,50,184,247,463,0.0312849101211083,0.0572203572783831,0.205193398293401,0.95692389314512,0.290338875674592
154,50,185,462,463,0.0319091387578217,0.0741346886884286,0.200297699218713,-0.631351412938802,0.77549686871075
155,51,52,308,-1,0.031243875568142,0.104163714398341,0.170017280482343,-0.522414668417677,-0.852691570394623
156,51,185,340,462,0.0324828748234184,0.0886752135100182,0.194274524534384,-0.991052343244582,-0.13347379124541
157,51,186,308,340,0.0298872353816992,0.104285956621864,0.184705212944342,-0.436761910637552,0.899577141448267
158,52,53,34,-1,0.0314731358238107,0.129452882648678,0.151638753636073,-0.649277368226723,-0.760551707057831
159,52,186,308,309,0.0293768822831474,0.117606651283571,0.176544083496835,0.999965368716179,-0.0083223415163951
160,52,187,34,309,0.0307115518121482,0.132117070146648,0.166512875549152,-0.303255566035845,0.952909262033001
161,53,54,212,-1,0.0314731358238108,0.151638753636072,0.129452882648678,-0.76055170705783,-0.649277368226724
162,53,187,19,34,0.0302216741898578,0.14408554373528,0.156295478150389,-0.984334740665739,0.176309722699888
163,53,188,19,212,0.0304507802753487,0.1563969634023,0.144167934997197,0.180394639155513,-0.983594313812332
164,54,55,350,-1,0.031243875568142,0.170017280482343,0.104163714398341,-0.852691570394623,-0.522414668417677
